	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.020933401850285114
2	0.25	0.1610564197443489
3	0.5625	0.5278119919749434
4	1.0	1.0
5	0.0625	0.020933401850285114
6	0.0	0.0
7	0.0625	0.0658612935737097
8	0.25	0.33851789296569823
9	0.5625	0.73156580276369
10	0.25	0.1610564197443489
11	0.0625	0.0658612935737097
12	0.0	0.0
13	0.0625	0.10574746465730452
14	0.25	0.3584197155142249
15	0.5625	0.5278119919749434
16	0.25	0.33851789296569823
17	0.0625	0.10574746465730452
18	0.0	0.0
19	0.0625	0.07479858257371781
20	1.0	1.0
21	0.5625	0.73156580276369
22	0.25	0.3584197155142249
23	0.0625	0.07479858257371781
24	0.0	0.0
