	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.049692616844679245
2	0.25	0.30264828411114697
3	0.5625	0.7040034517944865
4	1.0	1.0
5	0.0625	0.049692616844679245
6	0.0	0.0
7	0.0625	0.107070558508682
8	0.25	0.37961707277142115
9	0.5625	0.6038557998603514
10	0.25	0.30264828411114697
11	0.0625	0.107070558508682
12	0.0	0.0
13	0.0625	0.08347150064509475
14	0.25	0.2023787096683253
15	0.5625	0.7040034517944865
16	0.25	0.37961707277142115
17	0.0625	0.08347150064509475
18	0.0	0.0
19	0.0625	0.02590518078115099
20	1.0	1.0
21	0.5625	0.6038557998603514
22	0.25	0.2023787096683253
23	0.0625	0.02590518078115099
24	0.0	0.0
