	AcoustRDM	CatRDM
0	0.0	0.0
1	0.06680555555555556	0.006464644662309187
2	0.26722222222222225	0.14525709679010598
3	0.6012500000000001	0.6604047968138637
4	1.0	1.0
5	0.06680555555555556	0.006464644662309187
6	0.0	0.0
7	0.06680555555555556	0.09043436867704853
8	0.26722222222222225	0.5361899504351356
9	0.550138888888889	0.8456586166371236
10	0.26722222222222225	0.14525709679010598
11	0.06680555555555556	0.09043436867704853
12	0.0	0.0
13	0.06680555555555556	0.18621541975351122
14	0.23388888888888887	0.3830049159730066
15	0.6012500000000001	0.6604047968138637
16	0.26722222222222225	0.5361899504351356
17	0.06680555555555556	0.18621541975351122
18	0.0	0.0
19	0.051250000000000004	0.03509892183049467
20	1.0	1.0
21	0.550138888888889	0.8456586166371236
22	0.23388888888888887	0.3830049159730066
23	0.051250000000000004	0.03509892183049467
24	0.0	0.0
