	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.04313289013184588
2	0.25	0.38595082950227355
3	0.5625	0.8303256435238651
4	1.0	1.0
5	0.0625	0.04313289013184588
6	0.0	0.0
7	0.0625	0.1710358579865844
8	0.25	0.4949649682902262
9	0.5625	0.6277637043135145
10	0.25	0.38595082950227355
11	0.0625	0.1710358579865844
12	0.0	0.0
13	0.0625	0.08408413799636137
14	0.25	0.14345200937844974
15	0.5625	0.8303256435238651
16	0.25	0.4949649682902262
17	0.0625	0.08408413799636137
18	0.0	0.0
19	0.0625	0.007881522543619419
20	1.0	1.0
21	0.5625	0.6277637043135145
22	0.25	0.14345200937844974
23	0.0625	0.007881522543619419
24	0.0	0.0
