	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.024879629630742625
2	0.25	0.4560467576371035
3	0.5625	0.9187330881733262
4	1.0	1.0
5	0.0625	0.024879629630742625
6	0.0	0.0
7	0.0625	0.2678886025975001
8	0.25	0.6412371965510364
9	0.5625	0.7094140712523825
10	0.25	0.4560467576371035
11	0.0625	0.2678886025975001
12	0.0	0.0
13	0.0625	0.08019845247068526
14	0.25	0.10542207603661756
15	0.5625	0.9187330881733262
16	0.25	0.6412371965510364
17	0.0625	0.08019845247068526
18	0.0	0.0
19	0.0625	0.0017217807749309098
20	1.0	1.0
21	0.5625	0.7094140712523825
22	0.25	0.10542207603661756
23	0.0625	0.0017217807749309098
24	0.0	0.0
