	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.002633883293696339
2	0.25	0.08085579130434743
3	0.5625	0.5547097566761756
4	1.0	1.0
5	0.0625	0.002633883293696339
6	0.0	0.0
7	0.0625	0.05430305314813158
8	0.25	0.48089651416491463
9	0.5625	0.8999911379349259
10	0.25	0.08085579130434743
11	0.0625	0.05430305314813158
12	0.0	0.0
13	0.0625	0.21200211084131854
14	0.25	0.5121527359077813
15	0.5625	0.5547097566761756
16	0.25	0.48089651416491463
17	0.0625	0.21200211084131854
18	0.0	0.0
19	0.0625	0.06513296217892565
20	1.0	1.0
21	0.5625	0.8999911379349259
22	0.25	0.5121527359077813
23	0.0625	0.06513296217892565
24	0.0	0.0
