	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.011116363534600049
2	0.25	0.13687775401477933
3	0.5625	0.5554324003995041
4	1.0	1.0
5	0.0625	0.011116363534600049
6	0.0	0.0
7	0.0625	0.06997917350843687
8	0.25	0.40939420966682977
9	0.5625	0.8002480298796858
10	0.25	0.13687775401477933
11	0.0625	0.06997917350843687
12	0.0	0.0
13	0.0625	0.1408526692942726
14	0.25	0.3969378807418779
15	0.5625	0.5554324003995041
16	0.25	0.40939420966682977
17	0.0625	0.1408526692942726
18	0.0	0.0
19	0.0625	0.06488565453810156
20	1.0	1.0
21	0.5625	0.8002480298796858
22	0.25	0.3969378807418779
23	0.0625	0.06488565453810156
24	0.0	0.0
