	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.016277884671004366
2	0.25	0.4570845589167656
3	0.5625	0.936095244967499
4	1.0	1.0
5	0.0625	0.016277884671004366
6	0.0	0.0
7	0.0625	0.30084728790637466
8	0.25	0.7054913730127329
9	0.5625	0.7611082573953086
10	0.25	0.4570845589167656
11	0.0625	0.30084728790637466
12	0.0	0.0
13	0.0625	0.08493719312729812
14	0.25	0.10492397833949468
15	0.5625	0.936095244967499
16	0.25	0.7054913730127329
17	0.0625	0.08493719312729812
18	0.0	0.0
19	0.0625	0.0010549405112853555
20	1.0	1.0
21	0.5625	0.7611082573953086
22	0.25	0.10492397833949468
23	0.0625	0.0010549405112853555
24	0.0	0.0
