	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.000295197192105773
2	0.25	0.0240343829354641
3	0.5625	0.43321506599379234
4	1.0	1.0
5	0.0625	0.000295197192105773
6	0.0	0.0
7	0.0625	0.01900233605336268
8	0.25	0.41089311296229253
9	0.5625	0.9659325900671639
10	0.25	0.0240343829354641
11	0.0625	0.01900233605336268
12	0.0	0.0
13	0.0625	0.25317047608288834
14	0.25	0.7139738537772746
15	0.5625	0.43321506599379234
16	0.25	0.41089311296229253
17	0.0625	0.25317047608288834
18	0.0	0.0
19	0.0625	0.11683356203106597
20	1.0	1.0
21	0.5625	0.9659325900671639
22	0.25	0.7139738537772746
23	0.0625	0.11683356203106597
24	0.0	0.0
