	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.0026476994912950275
2	0.25	0.041859434962006274
3	0.5625	0.30193014774209576
4	1.0	1.0
5	0.0625	0.0026476994912950275
6	0.0	0.0
7	0.0625	0.023451854388215364
8	0.25	0.2480298039928549
9	0.5625	0.899736096816086
10	0.25	0.041859434962006274
11	0.0625	0.023451854388215364
12	0.0	0.0
13	0.0625	0.11894630054980507
14	0.25	0.6326678663196098
15	0.5625	0.30193014774209576
16	0.25	0.2480298039928549
17	0.0625	0.11894630054980507
18	0.0	0.0
19	0.0625	0.20296673116792105
20	1.0	1.0
21	0.5625	0.899736096816086
22	0.25	0.6326678663196098
23	0.0625	0.20296673116792105
24	0.0	0.0
