	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.000738277984827162
2	0.25	0.0483320922696506
3	0.5625	0.5473000239028526
4	1.0	1.0
5	0.0625	0.000738277984827162
6	0.0	0.0
7	0.0625	0.03712340081728272
8	0.25	0.50783583635419
9	0.5625	0.9463957353565267
10	0.25	0.0483320922696506
11	0.0625	0.03712340081728272
12	0.0	0.0
13	0.0625	0.2703497449658565
14	0.25	0.6086408721178235
15	0.5625	0.5473000239028526
16	0.25	0.50783583635419
17	0.0625	0.2703497449658565
18	0.0	0.0
19	0.0625	0.06770545253831478
20	1.0	1.0
21	0.5625	0.9463957353565267
22	0.25	0.6086408721178235
23	0.0625	0.06770545253831478
24	0.0	0.0
