	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.034759140863710195
2	0.25	0.34143537654317513
3	0.5625	0.8029626677712357
4	1.0	1.0
5	0.0625	0.034759140863710195
6	0.0	0.0
7	0.0625	0.15831381289987165
8	0.25	0.5035943330968758
9	0.5625	0.6618830710297225
10	0.25	0.34143537654317513
11	0.0625	0.15831381289987165
12	0.0	0.0
13	0.0625	0.09719250418280079
14	0.25	0.17278593972617118
15	0.5625	0.8029626677712357
16	0.25	0.5035943330968758
17	0.0625	0.09719250418280079
18	0.0	0.0
19	0.0625	0.010798983537861096
20	1.0	1.0
21	0.5625	0.6618830710297225
22	0.25	0.17278593972617118
23	0.0625	0.010798983537861096
24	0.0	0.0
