	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.001910006464344631
2	0.25	0.06761220001704725
3	0.5625	0.5327046265368409
4	1.0	1.0
5	0.0625	0.001910006464344631
6	0.0	0.0
7	0.0625	0.04679427308645935
8	0.25	0.4708190444304495
9	0.5625	0.9145027650173196
10	0.25	0.06761220001704725
11	0.0625	0.04679427308645935
12	0.0	0.0
13	0.0625	0.22075217193275334
14	0.25	0.5475652789914642
15	0.5625	0.5327046265368409
16	0.25	0.4708190444304495
17	0.0625	0.22075217193275334
18	0.0	0.0
19	0.0625	0.07297228595266254
20	1.0	1.0
21	0.5625	0.9145027650173196
22	0.25	0.5475652789914642
23	0.0625	0.07297228595266254
24	0.0	0.0
