	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.018931663955258752
2	0.25	0.20327927633048276
3	0.611328125	0.6538692818246812
4	1.0	1.0
5	0.0625	0.018931663955258752
6	0.0	0.0
7	0.0625	0.09813975187268753
8	0.283203125	0.4502805331057653
9	0.5625	0.7437468972601616
10	0.25	0.20327927633048276
11	0.0625	0.09813975187268753
12	0.0	0.0
13	0.080078125	0.12798993501736233
14	0.25	0.30154921399368184
15	0.611328125	0.6538692818246812
16	0.283203125	0.4502805331057653
17	0.080078125	0.12798993501736233
18	0.0	0.0
19	0.048828125	0.03662559972271521
20	1.0	1.0
21	0.5625	0.7437468972601616
22	0.25	0.30154921399368184
23	0.048828125	0.03662559972271521
24	0.0	0.0
