	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.3739756497404182
2	0.25	0.9639647786066248
3	0.5625	0.9989210165752712
4	1.0	1.0
5	0.0625	0.3739756497404182
6	0.0	0.0
7	0.0625	0.13710845940835606
8	0.25	0.15048571051875106
9	0.5625	0.1509046792069529
10	0.25	0.9639647786066248
11	0.0625	0.13710845940835606
12	0.0	0.0
13	0.0625	0.0003112854233636648
14	0.25	0.0003306185792282519
15	0.5625	0.9989210165752712
16	0.25	0.15048571051875106
17	0.0625	0.0003112854233636648
18	0.0	0.0
19	0.0625	2.912084334468679e-07
20	1.0	1.0
21	0.5625	0.1509046792069529
22	0.25	0.0003306185792282519
23	0.0625	2.912084334468679e-07
24	0.0	0.0
