	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.017289064823618874
2	0.25	0.31300953098693524
3	0.5625	0.8357444027238465
4	1.0	1.0
5	0.0625	0.017289064823618874
6	0.0	0.0
7	0.0625	0.1831708680140077
8	0.25	0.6126234914260972
9	0.5625	0.75431328781274
10	0.25	0.31300953098693524
11	0.0625	0.1831708680140077
12	0.0	0.0
13	0.0625	0.12582487747755988
14	0.25	0.1940644367362205
15	0.5625	0.8357444027238465
16	0.25	0.6126234914260972
17	0.0625	0.12582487747755988
18	0.0	0.0
19	0.0625	0.007363257859519802
20	1.0	1.0
21	0.5625	0.75431328781274
22	0.25	0.1940644367362205
23	0.0625	0.007363257859519802
24	0.0	0.0
