	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.05621608734000653
2	0.25	0.30281473386144664
3	0.5625	0.6857686450056886
4	1.0	1.0
5	0.0625	0.05621608734000653
6	0.0	0.0
7	0.0625	0.09808592643172662
8	0.25	0.34929538926300996
9	0.5625	0.5820174482023283
10	0.25	0.30281473386144664
11	0.0625	0.09808592643172662
12	0.0	0.0
13	0.0625	0.07718697833019554
14	0.25	0.20224263924620228
15	0.5625	0.6857686450056886
16	0.25	0.34929538926300996
17	0.0625	0.07718697833019554
18	0.0	0.0
19	0.0625	0.029545658804025477
20	1.0	1.0
21	0.5625	0.5820174482023283
22	0.25	0.20224263924620228
23	0.0625	0.029545658804025477
24	0.0	0.0
