	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.14424828398988343
2	0.25	0.5299479452696962
3	0.5625	0.8486601913777813
4	1.0	1.0
5	0.0625	0.14424828398988343
6	0.0	0.0
7	0.0625	0.12122577178786867
8	0.25	0.29314343966847783
9	0.5625	0.3846476415734005
10	0.25	0.5299479452696962
11	0.0625	0.12122577178786867
12	0.0	0.0
13	0.0625	0.03734645501657011
14	0.25	0.07399747184047108
15	0.5625	0.8486601913777813
16	0.25	0.29314343966847783
17	0.0625	0.03734645501657011
18	0.0	0.0
19	0.0625	0.006205099520417988
20	1.0	1.0
21	0.5625	0.3846476415734005
22	0.25	0.07399747184047108
23	0.0625	0.006205099520417988
24	0.0	0.0
