	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.06125237624107729
2	0.25	0.28158166772812043
3	0.5625	0.6325817559554635
4	1.0	1.0
5	0.0625	0.06125237624107729
6	0.0	0.0
7	0.0625	0.08017421640302543
8	0.25	0.300148289326745
9	0.5625	0.5662680280397335
10	0.25	0.28158166772812043
11	0.0625	0.08017421640302543
12	0.0	0.0
13	0.0625	0.07007000274885754
14	0.25	0.22029628155130052
15	0.5625	0.6325817559554635
16	0.25	0.300148289326745
17	0.0625	0.07007000274885754
18	0.0	0.0
19	0.0625	0.04188158816083666
20	1.0	1.0
21	0.5625	0.5662680280397335
22	0.25	0.22029628155130052
23	0.0625	0.04188158816083666
24	0.0	0.0
