	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.008280223209899924
2	0.25	0.09408911787939407
3	0.5625	0.4378006701046597
4	1.0	1.0
5	0.0625	0.008280223209899924
6	0.0	0.0
7	0.0625	0.04654537141088548
8	0.25	0.32566349806104417
9	0.5625	0.8262887595650364
10	0.25	0.09408911787939407
11	0.0625	0.04654537141088548
12	0.0	0.0
13	0.0625	0.1259721665032659
14	0.25	0.48061012759726846
15	0.5625	0.4378006701046597
16	0.25	0.32566349806104417
17	0.0625	0.1259721665032659
18	0.0	0.0
19	0.0625	0.1144705221753387
20	1.0	1.0
21	0.5625	0.8262887595650364
22	0.25	0.48061012759726846
23	0.0625	0.1144705221753387
24	0.0	0.0
