	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.0006724091508440512
2	0.25	0.03688337869862946
3	0.5625	0.462043109631529
4	1.0	1.0
5	0.0625	0.0006724091508440512
6	0.0	0.0
7	0.0625	0.027595723321368292
8	0.25	0.4274631704917596
9	0.5625	0.9488107026288235
10	0.25	0.03688337869862946
11	0.0625	0.027595723321368292
12	0.0	0.0
13	0.0625	0.2378386794410259
14	0.25	0.6527824612374525
15	0.5625	0.462043109631529
16	0.25	0.4274631704917596
17	0.0625	0.2378386794410259
18	0.0	0.0
19	0.0625	0.10256804971828586
20	1.0	1.0
21	0.5625	0.9488107026288235
22	0.25	0.6527824612374525
23	0.0625	0.10256804971828586
24	0.0	0.0
