	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.02879822789805991
2	0.25	0.25696924645723884
3	0.5625	0.7021767673058806
4	1.0	1.0
5	0.0625	0.02879822789805991
6	0.0	0.0
7	0.0625	0.11371795913054387
8	0.25	0.4465707296269438
9	0.5625	0.6893974152999759
10	0.25	0.25696924645723884
11	0.0625	0.11371795913054387
12	0.0	0.0
13	0.0625	0.10958651667213391
14	0.25	0.2431265634787822
15	0.5625	0.7021767673058806
16	0.25	0.4465707296269438
17	0.0625	0.10958651667213391
18	0.0	0.0
19	0.0625	0.026256999171521942
20	1.0	1.0
21	0.5625	0.6893974152999759
22	0.25	0.2431265634787822
23	0.0625	0.026256999171521942
24	0.0	0.0
