	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.016343490783721507
2	0.25	0.23526629490816492
3	0.5625	0.7365205630226136
4	1.0	1.0
5	0.0625	0.016343490783721507
6	0.0	0.0
7	0.0625	0.12759248814752128
8	0.25	0.5334346388795167
9	0.5625	0.7606601649001472
10	0.25	0.23526629490816492
11	0.0625	0.12759248814752128
12	0.0	0.0
13	0.0625	0.13925226048510866
14	0.25	0.2651811545041591
15	0.5625	0.7365205630226136
16	0.25	0.5334346388795167
17	0.0625	0.13925226048510866
18	0.0	0.0
19	0.0625	0.020105038713172263
20	1.0	1.0
21	0.5625	0.7606601649001472
22	0.25	0.2651811545041591
23	0.0625	0.020105038713172263
24	0.0	0.0
