	AcoustRDM	CatRDM
0	0.0	0.0
1	0.0625	0.014394666749663432
2	0.25	0.2926503491049367
3	0.5625	0.8292172022275184
4	1.0	1.0
5	0.0625	0.014394666749663432
6	0.0	0.0
7	0.0625	0.1772358597901957
8	0.25	0.6251050700975737
9	0.5625	0.7744391146183288
10	0.25	0.2926503491049367
11	0.0625	0.1772358597901957
12	0.0	0.0
13	0.0625	0.13663518540916259
14	0.25	0.21070700658660185
15	0.5625	0.8292172022275184
16	0.25	0.6251050700975737
17	0.0625	0.13663518540916259
18	0.0	0.0
19	0.0625	0.007989921268309386
20	1.0	1.0
21	0.5625	0.7744391146183288
22	0.25	0.21070700658660185
23	0.0625	0.007989921268309386
24	0.0	0.0
